image_id,healthy,multiple_diseases,rust,scab
Test_75,0.44039506,0.011468444,0.36041722,0.18771926
Test_76,0.9999528,1.4973992e-06,7.6102897e-06,3.801137e-05
Test_77,9.167323e-06,1.1570791e-05,0.99997675,2.486428e-06
Test_78,0.000753047,0.029156674,2.0648376e-05,0.9700696
Test_79,0.0018757508,0.00028833697,4.3091127e-06,0.99783164
Test_80,0.0001580557,0.4420155,0.5540558,0.0037706755
Test_81,1.0496463e-05,0.42947802,0.57050574,5.7703764e-06
Test_82,7.289233e-05,0.0027127143,0.99685526,0.00035916487
Test_83,2.1794007e-05,0.047501,0.9522992,0.00017800063
Test_84,0.0019910524,0.009866488,0.00010196949,0.9880405
Test_85,2.5817686e-05,9.968894e-05,9.1554244e-07,0.9998735
Test_86,7.191278e-05,0.037912745,0.96199113,2.41876e-05
Test_87,0.033041462,0.100349545,0.00072889286,0.86588013
Test_88,0.0015617654,0.54200906,0.0009562608,0.45547295
Test_89,0.0037935334,0.015441703,4.6408008e-05,0.9807184
Test_90,0.00014837888,0.004114402,0.9957319,5.333406e-06
Test_91,0.9992312,4.8935744e-05,0.00060982996,0.0001099882
Test_92,0.99998224,1.1013238e-06,1.1942581e-05,4.772846e-06
Test_93,7.2005365e-05,0.041152887,0.95876914,5.9123695e-06
Test_94,3.7477566e-05,0.00063165947,1.8572584e-05,0.9993123
Test_95,0.99667066,3.0730327e-05,0.0032822494,1.6358821e-05
Test_96,9.257996e-06,5.968408e-05,1.6729684e-06,0.9999294
Test_97,0.9998085,0.00015503612,1.1627788e-05,2.480403e-05
Test_98,0.0064149685,0.41578388,0.0001923551,0.5776088
Test_99,2.4386874e-05,0.016865904,1.4934461e-05,0.9830949
Test_100,0.0001054495,4.8387403e-05,5.3084097e-09,0.9998461
Test_101,0.00016625664,0.00012560737,1.1505323e-05,0.9996966
Test_102,7.408585e-05,7.043152e-05,2.0028356e-06,0.9998535
Test_103,0.00045214966,0.0011037716,0.00016344321,0.99828076
Test_104,0.00011023874,0.001805399,9.362173e-06,0.9980749
Test_105,0.00049322273,9.134237e-05,2.2762233e-05,0.9993926
Test_106,0.999813,5.785215e-05,9.5049545e-05,3.410456e-05
Test_107,3.1862164e-06,0.00017454114,0.99981385,8.460563e-06
Test_108,2.4303727e-05,0.0033996394,1.3974861e-05,0.99656206
Test_109,0.94707835,0.043630347,0.0020647577,0.007226665
Test_110,0.997141,0.00030511053,0.00042954096,0.0021243014
Test_111,0.14189135,0.003429481,0.00023876502,0.8544404
Test_112,1.2249261e-06,7.241885e-05,0.99992263,3.7191792e-06
Test_113,0.012573762,0.09688111,5.6627185e-05,0.89048856
Test_114,0.0048021963,0.15724456,0.004645108,0.83330816
Test_115,3.2263546e-07,6.8423888e-06,0.9999927,1.2996303e-07
Test_116,0.000256045,1.0574848e-06,0.9996735,6.953553e-05
Test_117,1.0820865e-05,0.0012563358,0.9987305,2.4148692e-06
Test_118,1.3595526e-05,2.3687086e-05,0.99996257,1.0489739e-07
Test_119,0.9998167,3.4773824e-05,8.181632e-05,6.6746674e-05
Test_120,1.2827208e-05,0.0021824427,0.997804,6.6536114e-07
Test_121,1.9575414e-06,0.00013983744,0.9998555,2.6470636e-06
Test_122,2.4590856e-05,0.0061135935,0.993796,6.5870765e-05
Test_123,2.562074e-05,0.38782194,0.6121365,1.5948428e-05
Test_124,0.0035242098,0.0028359888,3.901049e-06,0.9936359
Test_125,0.0018206318,0.87049216,0.0013887049,0.12629849
Test_126,0.99970514,6.289914e-05,0.00019947885,3.245332e-05
Test_127,0.00029693494,0.00077535876,6.155714e-05,0.9988662
Test_128,1.0110381e-07,4.3261134e-06,0.9999949,6.7918853e-07
Test_129,6.817355e-06,0.0003118339,0.9996768,4.5686133e-06
Test_130,2.349683e-05,0.0003147321,1.2082336e-05,0.99964976
Test_131,2.5331392e-05,0.0001795221,7.0072804e-07,0.9997944
Test_132,0.9996271,1.0337883e-05,0.000333394,2.9088196e-05
Test_133,0.00011998189,0.0015467494,1.9511156e-06,0.99833137
Test_134,0.9978593,2.0004047e-06,9.355006e-05,0.0020451616
Test_135,1.4395898e-06,4.6964775e-05,0.9999374,1.4192977e-05
Test_136,3.784366e-06,5.334089e-06,1.5914522e-07,0.9999908
Test_137,6.8073e-05,0.0109079275,0.98899907,2.4819803e-05
Test_138,0.00019855102,0.0024184973,0.99737716,5.7703796e-06
Test_139,0.9999968,3.631814e-08,6.356453e-08,3.1748168e-06
Test_140,0.05504693,0.01394557,0.9276783,0.0033292526
Test_141,8.288294e-05,3.4653243e-05,5.4539985e-05,0.99982786
Test_142,0.0012534368,0.121222824,0.00015868826,0.8773651
Test_143,0.029972162,0.40693575,0.00019294616,0.5628992
Test_144,0.9999844,5.718828e-07,1.3242366e-05,1.7398039e-06
Test_145,0.0021498804,0.0061404663,4.2755837e-05,0.99166685
Test_146,1.9967712e-05,0.00029234248,0.9996835,4.226091e-06
Test_147,9.676095e-06,0.012349495,0.9876209,1.9853529e-05
Test_148,0.60538274,0.032692816,0.0033367667,0.35858762
Test_149,0.0007141195,1.3709918e-06,0.9992192,6.529215e-05
Test_150,0.00026599964,0.04465105,0.00010422668,0.95497864
Test_151,4.707667e-05,0.0003660092,0.99957925,7.652233e-06
Test_152,0.0001413222,0.02150702,0.97810614,0.00024556424
Test_153,3.417032e-05,0.00051531935,1.6033995e-05,0.9994344
Test_154,0.00014285027,0.019641807,0.98000985,0.0002055034
Test_155,1.47278815e-05,0.004298437,0.995665,2.1853217e-05
Test_156,0.01287837,0.039457243,0.025201833,0.9224626
Test_157,0.97444975,0.0064882385,0.010926711,0.008135323
Test_158,0.00021760628,7.712308e-05,7.890465e-07,0.9997044
Test_159,2.0974157e-07,4.4665503e-06,0.9999945,8.196966e-07
Test_160,0.99998367,5.779592e-06,6.1127444e-06,4.5298657e-06
Test_161,0.011889698,0.00890783,0.011235002,0.96796745
Test_162,2.0482828e-07,4.836929e-06,0.9999949,1.6218385e-07
Test_163,0.0002238771,0.6796332,0.31972435,0.00041859684
Test_164,0.000120249344,0.0024490743,1.10076935e-05,0.9974196
Test_165,1.3889411e-05,0.00045153298,2.1951807e-07,0.99953437
Test_166,3.239879e-06,2.3228772e-06,0.9999943,1.2249433e-07
Test_167,5.0617204e-05,0.0001683296,0.99975115,2.9879873e-05
Test_168,0.00026247103,0.99285686,0.006311503,0.00056911586
Test_169,0.0004270277,1.862536e-05,0.9995528,1.5221211e-06
Test_170,0.00044311333,0.11021715,0.00025001282,0.88908976
Test_171,2.6365902e-05,0.00414696,0.9957983,2.8320872e-05
Test_172,2.3816141e-05,0.8502049,0.14975512,1.6181457e-05
Test_173,0.000107007545,0.0002274984,0.9996637,1.8457938e-06
Test_174,0.00058812014,0.04733677,0.00027073454,0.9518044
Test_175,0.77064264,0.22023217,0.003306582,0.005818547
Test_176,3.617819e-06,6.8363593e-06,0.99998856,9.0160586e-07
Test_177,0.00044167333,0.0003150164,3.89912e-05,0.99920434
Test_178,3.936875e-06,1.3670793e-06,1.1640438e-07,0.99999464
Test_179,2.2151198e-06,1.8284501e-05,0.9999738,5.7698758e-06
Test_180,1.0070697e-05,0.19093366,0.80905247,3.7671373e-06
Test_181,0.0009654393,0.10281701,0.0027558496,0.89346176
Test_182,1.883539e-06,0.001918456,0.9980769,2.7188767e-06
Test_183,0.87356764,0.042660777,0.018757686,0.06501382
Test_184,0.006225095,0.0045744698,0.0005519985,0.98864836
Test_185,2.8550647e-05,0.0012295522,1.9093552e-06,0.99874
Test_186,3.9741375e-05,0.003216391,1.1118715e-06,0.9967428
Test_187,1.9107965e-06,1.0134783e-05,0.99998784,1.057494e-07
Test_188,2.0466356e-05,1.8282053e-05,0.9999609,3.8193622e-07
Test_189,0.9999254,7.2780944e-07,1.4163822e-06,7.248227e-05
Test_190,0.0008090886,0.09174647,0.9056089,0.0018355594
Test_191,4.3177897e-05,0.0005158633,0.9994018,3.917294e-05
Test_192,0.02239452,0.027319662,0.9500997,0.00018608614
Test_193,4.8923374e-07,0.0002769846,0.9997222,3.3853735e-07
Test_194,6.141307e-05,0.038405653,0.96150124,3.162097e-05
Test_195,0.003515011,0.9107087,3.9601564e-05,0.08573674
Test_196,0.002388278,0.56678426,0.0008301447,0.4299973
Test_197,0.006516637,0.049379516,0.930975,0.013128776
Test_198,6.38958e-05,5.7305137e-06,3.9580985e-07,0.99993
Test_199,1.7321998e-05,0.020268057,0.9797086,5.9447234e-06
Test_200,7.1920054e-05,0.0018964029,0.9979685,6.3220636e-05
Test_201,0.00016189787,0.0028030744,1.0444199e-05,0.9970246
Test_202,3.841064e-05,0.0279412,0.9711033,0.0009170865
Test_203,4.023095e-06,0.10052646,0.8994641,5.449324e-06
Test_204,0.00012714171,0.0016667059,3.326936e-06,0.9982028
Test_205,0.0012066845,4.681897e-05,5.5160595e-05,0.9986914
Test_206,0.00014176466,0.004352081,1.5213299e-05,0.99549097
Test_207,3.2578508e-05,6.4286664e-06,0.9998913,6.97747e-05
Test_208,0.011002983,0.0036723418,0.00010283545,0.9852218
Test_209,6.1013043e-06,0.0033055362,0.99666446,2.3885204e-05
Test_210,2.3349614e-05,0.00034098778,1.7225193e-06,0.999634
Test_211,3.408107e-05,0.99395245,0.0057850196,0.0002283788
Test_212,2.7415402e-07,2.0668265e-06,0.9999975,1.0556804e-07
Test_213,1.6643027e-05,0.97229093,0.027648795,4.3659886e-05
Test_214,9.5700554e-05,0.00027297856,0.99957603,5.5322722e-05
Test_215,0.0007139982,0.8089013,1.634132e-05,0.19036844
Test_216,0.9999249,5.5654855e-06,6.701107e-05,2.5297818e-06
Test_217,4.0053044e-05,0.001447117,1.2454172e-05,0.99850035
Test_218,0.99615246,0.00064382434,8.2012975e-06,0.0031954795
Test_219,6.9151843e-06,0.0011428645,0.99884975,5.087175e-07
Test_220,4.7938456e-06,5.4267097e-05,1.2098359e-06,0.9999398
Test_221,0.0011878037,0.74204755,9.081279e-05,0.2566738
Test_222,5.9417708e-08,5.0445433e-06,0.9999945,3.9171243e-07
Test_223,5.6074045e-06,0.0003854435,0.9995962,1.2765005e-05
Test_224,0.0039726747,0.68744487,0.16584608,0.14273642
Test_225,0.99978215,8.1455204e-05,0.000106548105,2.9886643e-05
Test_226,0.00022908517,0.50382113,0.4959096,4.0224702e-05
Test_227,5.0863186e-05,0.0007723945,3.633418e-06,0.999173
Test_228,1.8173236e-06,9.532261e-06,0.99998724,1.40702e-06
Test_229,5.900936e-06,0.01998191,0.9800112,9.500604e-07
Test_230,0.00021081946,0.008615217,0.00011402874,0.99105996
Test_231,1.0743024e-05,3.6039382e-05,1.2884813e-06,0.99995196
Test_232,0.9999709,8.98203e-08,2.5247186e-06,2.6453718e-05
Test_233,0.9997851,4.933404e-05,8.9645706e-05,7.594938e-05
Test_234,0.0008069121,0.0017542972,9.70366e-05,0.9973418
Test_235,6.3608946e-05,9.5835836e-05,2.4671166e-07,0.99984026
Test_236,0.0002137587,0.08502475,0.914468,0.00029342558
Test_237,0.0011914138,0.58188164,0.0041596503,0.4127673
Test_238,3.3710678e-06,0.00027015572,0.99972516,1.2616081e-06
Test_239,1.7835125e-06,0.01723403,0.9827641,7.2061205e-08
Test_240,2.9667895e-05,0.2756094,0.72435826,2.6413193e-06
Test_241,0.00073731376,0.0009886815,0.98546267,0.0128114
Test_242,0.00027074793,0.14945593,1.0524179e-05,0.8502628
Test_243,0.9999914,1.4878967e-06,2.656356e-06,4.4775184e-06
Test_244,0.0001197617,0.09113954,0.0002099479,0.9085308
Test_245,5.2396506e-05,0.7607249,0.23920235,2.0342924e-05
Test_246,6.896324e-05,0.00060584117,2.1176718e-06,0.999323
Test_247,7.620349e-06,0.0001613595,1.320015e-07,0.99983084
Test_248,0.027320268,0.66270214,0.0010265262,0.30895105
Test_249,4.319322e-07,0.0005457667,0.9994524,1.3785103e-06
Test_250,0.9999728,8.711862e-06,1.8295317e-05,1.7510553e-07
Test_251,0.99800617,0.0011596289,0.00012744985,0.0007067524
Test_252,0.0005400731,0.0043989103,0.994695,0.0003660042
Test_253,0.0009833034,0.08517559,1.06117395e-05,0.9138305
Test_254,0.0006814879,0.0018662978,1.04607625e-05,0.99744177
Test_255,0.013269834,0.087298654,0.012414242,0.88701725
Test_256,0.0011030125,0.013504581,0.00020262724,0.98518986
Test_257,0.00011574345,0.00023265713,0.9996512,3.3471184e-07
Test_258,0.00028151955,0.9517279,0.047897663,9.293194e-05
Test_259,0.005018227,0.0041938815,6.104622e-05,0.9907268
Test_260,3.946836e-05,0.00018690486,2.9914515e-06,0.9997707
Test_261,2.1009432e-06,2.9970077e-05,0.9999664,1.5204624e-06
Test_262,4.7126514e-06,0.00047025102,2.912485e-06,0.9995222
Test_263,0.9973302,0.00012863943,7.505625e-05,0.002466152
Test_264,0.9998282,3.1302475e-06,0.0001236282,4.5018834e-05
Test_265,1.1792773e-05,0.00029790087,0.9996747,1.5569936e-05
Test_266,1.8019067e-05,0.00020487298,5.2173345e-06,0.9997719
Test_267,0.99998236,2.426385e-06,3.038108e-06,1.22671845e-05
Test_268,0.0002454814,0.43871275,0.56047285,0.0005688992
Test_269,0.9731535,0.010134806,0.00037202332,0.016339816
Test_270,9.790525e-05,0.0078582475,4.0249247e-06,0.9920398
Test_271,0.110094704,0.032688588,0.0016551473,0.8555616
Test_272,5.257687e-06,0.3535638,0.6464221,8.891139e-06
Test_273,0.9999982,3.4273882e-07,1.0143838e-06,4.1270815e-07
Test_274,0.00025764716,0.00015607847,0.9993711,0.0002151604
Test_275,0.00095919846,0.19512302,0.8037032,0.00021465037
Test_276,0.00022682625,0.5116557,0.009426498,0.478691
Test_277,0.0056038946,0.95758134,0.009422679,0.027392074
Test_278,3.557104e-05,0.0006013807,1.940566e-06,0.9993611
Test_279,1.203003e-06,9.9664096e-05,0.9998989,2.0902786e-07
Test_280,7.834176e-05,1.5847613e-06,9.761182e-08,0.9999199
Test_281,5.9395355e-05,5.0971503e-05,1.088376e-07,0.9998895
Test_282,2.7311968e-05,0.94574213,0.00049205753,0.05373854
Test_283,2.0431722e-05,0.069879286,0.9300743,2.5972042e-05
Test_284,1.34711945e-05,0.000628859,0.99934727,1.0326339e-05
Test_285,0.00018927491,0.00061506464,5.8921803e-05,0.99913675
Test_286,7.2832913e-06,1.0797999e-05,1.1574605e-06,0.9999807
Test_287,0.0036810816,0.0008268761,0.20108475,0.79440725
Test_288,1.45820495e-05,0.016443573,2.7878345e-05,0.98351395
Test_289,2.3573273e-05,9.4827e-06,8.9274386e-07,0.99996614
Test_290,2.986069e-05,0.0063813967,0.9935859,2.8492332e-06
Test_291,1.2141038e-06,7.0684924e-05,0.9999269,1.2488432e-06
Test_292,0.99968326,2.10841e-06,0.00010547859,0.00020907697
Test_293,5.7923635e-06,0.00077071786,0.99922335,1.2142142e-07
Test_294,6.435888e-05,2.888693e-05,0.9997631,0.00014377625
Test_295,2.1753951e-05,0.028594056,0.97129726,8.699613e-05
Test_296,0.017217007,0.018269496,0.0019928326,0.96252066
Test_297,0.00029217228,0.0031903507,4.8886806e-05,0.99646854
Test_298,0.0012636578,0.042532265,0.95264685,0.003557185
Test_299,1.0037331e-05,0.71783024,0.28207055,8.9189154e-05
Test_300,0.028186409,0.0012170543,0.00080296904,0.9697935
Test_301,0.9959007,0.00047559972,0.0017174871,0.0019062608
Test_302,0.0005703841,0.0047003296,2.9404082e-05,0.99469984
Test_303,0.9992778,0.00037767628,0.0002893804,5.5268833e-05
Test_304,0.99946696,0.00034988872,1.206012e-05,0.00017107677
Test_305,0.94075555,0.0013591822,0.0019198284,0.055965424
Test_306,5.1000745e-05,1.55596e-05,0.0001695328,0.999764
Test_307,0.99965954,0.00021023166,7.461528e-05,5.562945e-05
Test_308,0.0003349608,0.049922295,8.822003e-05,0.9496545
Test_309,6.060971e-06,0.0001956178,0.9997892,9.167176e-06
Test_310,1.6577449e-05,0.7923253,0.20754845,0.00010961526
Test_311,0.00015442401,0.8804868,0.11923436,0.0001244667
Test_312,3.0160538e-05,7.1980074e-05,1.9544346e-05,0.9998783
Test_313,3.2684477e-06,0.00023590607,5.200849e-07,0.9997603
Test_314,0.002501255,0.076546796,0.0012350939,0.9197169
Test_315,0.00028856995,8.042575e-05,1.9265855e-05,0.9996117
Test_316,2.3157677e-06,0.00028670163,0.9997098,1.1529995e-06
Test_317,2.454769e-08,1.617887e-07,0.99999976,3.5942815e-08
Test_318,0.0006773153,0.43938905,8.404817e-05,0.55984956
Test_319,0.0001539907,0.0005440173,0.99927217,2.9815728e-05
Test_320,0.00013054424,0.0003584683,0.99948955,2.1476038e-05
Test_321,0.80807865,0.17074755,0.020540591,0.00063326454
Test_322,0.9971029,0.00045577306,0.0023975263,4.3823744e-05
Test_323,7.86798e-05,0.10720856,0.8926599,5.293103e-05
Test_324,0.00026454113,0.0011186403,0.99854636,7.049503e-05
Test_325,6.681852e-05,0.0010891788,3.2257306e-06,0.99884087
Test_326,2.1382752e-07,2.039806e-05,0.99997807,1.3640016e-06
Test_327,0.0004544572,0.015816381,1.084658e-05,0.98371834
Test_328,1.6902999e-05,2.9119521e-05,0.999948,5.923566e-06
Test_329,1.5904767e-05,0.009549498,0.9904248,9.764873e-06
Test_330,6.840193e-05,0.0013086741,0.9985965,2.637494e-05
Test_331,0.8572963,0.05786743,0.060535595,0.024300706
Test_332,0.99974924,0.00014141249,2.2117636e-05,8.717223e-05
Test_333,1.3441599e-05,0.0040510725,0.9959258,9.779886e-06
Test_334,3.5675996e-06,5.458354e-07,0.9999958,1.9290832e-08
Test_335,0.99962616,7.2664094e-05,0.00023434704,6.680501e-05
Test_336,0.0071306727,0.0015852954,0.9908721,0.00041205972
Test_337,0.9997067,8.9962095e-06,1.4206249e-05,0.00027018093
Test_338,0.99975437,2.7533138e-06,7.3370884e-06,0.00023557802
Test_339,3.0224082e-05,0.33029464,0.66967255,2.5191864e-06
Test_340,0.00053723506,0.0012449364,0.99784005,0.0003777682
Test_341,0.99938333,0.00020528554,0.00013124147,0.00028017306
Test_342,0.9999211,1.9951167e-06,7.366488e-05,3.183824e-06
Test_343,0.028204883,0.18539728,0.00032287886,0.78607494
Test_344,1.7920638e-06,0.001112319,0.9988856,3.8903036e-07
Test_345,0.006248288,0.3695431,0.15448031,0.46972835
Test_346,4.5489847e-07,1.2861814e-05,0.9999865,1.7797645e-07
Test_347,2.5361196e-05,1.4875716e-05,0.9999298,2.9877663e-05
Test_348,3.054934e-05,0.00018907733,1.270935e-06,0.99977905
Test_349,0.00015385723,0.0022941816,0.9971765,0.00037540594
Test_350,0.00034455175,0.031315073,0.00014052469,0.9681998
Test_351,8.508408e-07,1.1936502e-05,0.9999871,1.3930985e-07
Test_352,0.0008436401,0.113620326,0.00018729072,0.8853487
Test_353,5.6331683e-05,0.19578375,0.007778326,0.79638165
Test_354,3.0469095e-05,0.00015453028,0.99981433,7.6670034e-07
Test_355,0.00015698808,0.05687136,1.3527535e-05,0.9429582
Test_356,0.99999654,1.8132297e-07,3.0940932e-06,7.2468715e-08
Test_357,0.9998752,1.4453071e-05,6.7741836e-05,4.2588123e-05
Test_358,0.0021825675,0.99725974,0.00015088043,0.00040675522
Test_359,5.439124e-06,0.0001249613,1.8037894e-06,0.9998678
Test_360,0.0017937404,0.0046974225,2.0409401e-05,0.99348843
Test_361,0.999992,3.5492671e-06,5.060183e-07,3.884525e-06
Test_362,0.99704236,0.00048100515,6.153399e-05,0.0024150733
Test_363,0.00011525892,0.023589926,0.9761331,0.00016158225
Test_364,0.00012817339,0.022467745,0.9773841,2.0078682e-05
Test_365,1.308933e-06,0.0005784866,0.9994191,1.1249431e-06
Test_366,2.6466918e-05,2.7269956e-05,0.9999434,2.8533282e-06
Test_367,2.2096714e-05,0.00011103632,1.66168e-06,0.9998652
Test_368,0.99948764,1.9088948e-05,0.00012224438,0.00037108012
Test_369,0.00010228498,0.004814835,1.8745246e-06,0.99508095
Test_370,0.00026956122,0.00022500419,0.9994838,2.1617701e-05
Test_371,8.183964e-06,0.00032087613,0.9996693,1.700986e-06
Test_372,2.450496e-05,0.0036266914,1.3435923e-05,0.9963354
Test_373,6.637715e-06,0.00018632745,0.9997999,7.205461e-06
Test_374,1.0464102e-05,0.00036923483,0.99961746,2.8865225e-06
Test_375,0.012586943,0.016788483,9.489066e-05,0.9705296
Test_376,0.15038142,0.2093226,0.63997567,0.0003203429
Test_377,0.99623716,0.0024016288,0.0001366267,0.0012246075
Test_378,4.748956e-05,1.9045101e-05,0.9999325,9.1049566e-07
Test_379,1.6223808e-05,0.01134446,0.98860604,3.3281885e-05
Test_380,0.00012046892,0.05710964,2.9280423e-05,0.94274056
Test_381,0.088742055,0.061730117,5.6796416e-05,0.84947103
Test_382,3.33357e-05,0.007258041,3.9917583e-07,0.99270827
Test_383,0.991085,0.0002715209,1.1816429e-05,0.008631627
Test_384,2.3159637e-06,1.012932e-06,0.99999666,3.4980214e-08
Test_385,0.00019220755,0.0029142736,8.633451e-05,0.9968071
Test_386,3.516368e-06,0.043060664,0.95653975,0.00039605255
Test_387,2.3962373e-06,0.00012942693,2.2262761e-06,0.9998659
Test_388,0.94463617,0.0028077117,0.0006519282,0.05190425
Test_389,0.99998665,2.3937853e-06,3.2121345e-06,7.708142e-06
Test_390,0.039672125,0.0013677669,0.00065931544,0.9583008
Test_391,9.28402e-05,0.10893392,0.89041305,0.0005601912
Test_392,2.3695118e-05,0.0017383373,0.9982299,8.072882e-06
Test_393,1.4373141e-05,0.0009323804,1.4945246e-05,0.99903834
Test_394,4.9707978e-05,7.0787e-05,1.9731337e-06,0.99987745
Test_395,9.4807125e-05,0.26920196,0.7307023,9.162969e-07
Test_396,0.0003751565,0.013468727,8.7994755e-05,0.986068
Test_397,0.024595281,0.0005446199,0.0015490265,0.97331107
Test_398,5.9989474e-05,0.0002273215,0.9996612,5.1429543e-05
Test_399,4.0072533e-05,0.00094093126,1.3917962e-06,0.9990176
Test_400,2.4694784e-06,0.0010052236,0.99899167,5.499258e-07
Test_401,8.643905e-06,1.1375736e-06,0.9999876,2.6696025e-06
Test_402,2.580268e-06,1.5424098e-06,2.3636662e-07,0.9999956
Test_403,1.8634912e-05,0.048511386,0.95145935,1.0705152e-05
Test_404,0.03603445,0.0029397456,0.0006264149,0.96039945
Test_405,0.00082372624,0.0011883391,2.6467415e-05,0.9979615
Test_406,6.649857e-05,2.7204847e-05,1.63418e-06,0.99990463
Test_407,0.00071491813,0.00038677437,2.3076966e-06,0.998896
Test_408,3.960589e-05,0.0009327463,3.5524624e-06,0.99902403
Test_409,2.0611467e-05,4.7071844e-05,0.99992204,1.029721e-05
Test_410,3.260933e-05,0.00030636776,2.7426195e-06,0.9996582
